uniprot,cluster,fnat,fnat_correct,fnat_total,fnonnat,fnonnat_nnative,fnonnat_model,irms,lrms,dockq,capri
P00523,157,0.0,0.0,5.0,1.0,63.0,63.0,9.839,47.655,0.018,Incorrect
O08967,032,0.586,17.0,29.0,0.717,43.0,60.0,2.412,25.599,0.321,Acceptable
Q63450,072,0.023,1.0,43.0,0.986,72.0,73.0,12.562,39.144,0.027,Incorrect
Q8NQJ3,038,0.0,0.0,1.0,0.0,0.0,0.0,2.675,12.287,0.188,Incorrect
Q6GQQ9,U10-004,0.556,10.0,18.0,0.744,29.0,39.0,11.803,21.609,0.235,Acceptable
P35520,199,0.467,7.0,15.0,0.86,43.0,50.0,16.797,42.656,0.171,Incorrect
P62826,040,1.0,1.0,1.0,0.5,1.0,2.0,1.447,23.616,0.544,Medium
P12931,138,0.0,0.0,3.0,1.0,60.0,60.0,11.166,44.13,0.018,Incorrect
P35520,231,0.4,6.0,15.0,0.88,44.0,50.0,15.908,24.522,0.172,Incorrect
P62826,063,0.333,1.0,3.0,0.5,1.0,2.0,12.271,61.155,0.122,Incorrect
P12931,097,0.0,0.0,0.0,1.0,60.0,60.0,5.086,45.948,0.038,Incorrect
P28482,240,0.241,7.0,29.0,0.901,64.0,71.0,15.142,25.247,0.118,Incorrect
P00523,097,0.0,0.0,8.0,1.0,63.0,63.0,12.348,62.504,0.011,Incorrect
P00579,U10-007,0.0,0.0,0.0,0.0,0.0,0.0,2.612,40.855,0.097,Incorrect
P12931,167,0.0,0.0,7.0,1.0,60.0,60.0,12.186,51.028,0.014,Incorrect
O08967,030,0.323,10.0,31.0,0.833,50.0,60.0,4.713,14.998,0.219,Incorrect
P12931,103,0.0,0.0,13.0,1.0,60.0,60.0,11.005,56.718,0.013,Incorrect
Q95PM0,U100-009,0.926,50.0,54.0,0.074,4.0,54.0,0.653,0.486,0.921,High
Q9Y6K1,U10-002,0.0,0.0,10.0,1.0,70.0,70.0,18.731,67.362,0.007,Incorrect
P00523,031,0.0,0.0,4.0,1.0,63.0,63.0,16.153,39.362,0.018,Incorrect
P28482,U100-009,0.695,57.0,82.0,0.197,14.0,71.0,1.568,3.775,0.669,Medium
P14633,034,0.0,0.0,5.0,1.0,13.0,13.0,13.147,29.516,0.03,Incorrect
P12931,123,0.0,0.0,0.0,1.0,60.0,60.0,9.118,46.147,0.02,Incorrect
Q9Y6K1,U100-005,0.061,2.0,33.0,0.971,68.0,70.0,18.504,60.608,0.029,Incorrect
P31016,069,0.0,0.0,15.0,1.0,11.0,11.0,17.96,63.129,0.008,Incorrect
Q96BN8,U100-004,0.667,100.0,150.0,0.099,11.0,111.0,4.629,19.543,0.307,Acceptable
O76074,U100-003,0.8,4.0,5.0,0.429,3.0,7.0,1.287,7.1,0.655,Medium
P00523,153,0.0,0.0,15.0,1.0,63.0,63.0,7.172,39.548,0.029,Incorrect
Q63450,284,0.0,0.0,43.0,1.0,73.0,73.0,15.8,44.312,0.015,Incorrect
P35520,069,0.636,35.0,55.0,0.3,15.0,50.0,19.844,44.746,0.226,Incorrect
P31016,018,0.0,0.0,1.0,1.0,11.0,11.0,19.318,28.126,0.03,Incorrect
P35520,195,0.235,8.0,34.0,0.84,42.0,50.0,17.176,37.602,0.097,Incorrect
Q3KK31,017,0.222,2.0,9.0,0.982,108.0,110.0,12.321,29.995,0.104,Incorrect
P32527,020,0.941,32.0,34.0,0.273,12.0,44.0,1.175,1.382,0.845,High
Q96BN8,U100-001,0.933,97.0,104.0,0.126,14.0,111.0,1.88,31.776,0.463,Acceptable
O08967,011,0.513,20.0,39.0,0.667,40.0,60.0,4.058,7.369,0.401,Acceptable
P00523,102,0.864,19.0,22.0,0.698,44.0,63.0,2.97,29.952,0.38,Acceptable
D2AJU0,U100-009,0.0,0.0,4.0,1.0,40.0,40.0,7.973,41.965,0.025,Incorrect
Q63450,266,0.0,0.0,16.0,1.0,73.0,73.0,11.919,34.731,0.024,Incorrect
P53686,087,0.222,2.0,9.0,0.952,40.0,42.0,4.079,9.379,0.264,Acceptable
P21333,U10-004,0.909,30.0,33.0,0.639,53.0,83.0,2.454,24.989,0.428,Acceptable
P12931,076,0.0,0.0,0.0,1.0,60.0,60.0,9.149,56.726,0.016,Incorrect
,,,,,,,,,,,Incorrect
Q63450,255,0.0,0.0,9.0,1.0,73.0,73.0,8.3,63.726,0.016,Incorrect
P12931,156,0.0,0.0,3.0,1.0,60.0,60.0,7.33,40.944,0.027,Incorrect
P32527,U10-009,0.9,36.0,40.0,0.182,8.0,44.0,1.17,1.203,0.834,High
P14633,012,0.0,0.0,1.0,1.0,13.0,13.0,13.459,20.651,0.052,Incorrect
P53686,030,0.4,6.0,15.0,0.857,36.0,42.0,3.776,8.226,0.351,Acceptable
O60741,U100-001,0.209,9.0,43.0,0.847,50.0,59.0,12.129,24.857,0.11,Incorrect
Q58719,013,0.741,60.0,81.0,0.091,6.0,66.0,4.3,8.156,0.457,Acceptable
B5XAZ0,017,0.724,21.0,29.0,0.222,6.0,27.0,3.769,3.446,0.573,Medium
Q58719,016,0.625,35.0,56.0,0.47,31.0,66.0,9.177,26.171,0.249,Acceptable
Q63450,235,0.033,1.0,30.0,0.986,72.0,73.0,11.733,24.299,0.053,Incorrect
P28482,095,0.246,16.0,65.0,0.775,55.0,71.0,12.03,13.545,0.181,Incorrect
Q63450,150,0.337,28.0,83.0,0.616,45.0,73.0,3.403,4.004,0.439,Acceptable
P62826,033,0.2,1.0,5.0,0.5,1.0,2.0,12.087,51.378,0.081,Incorrect
P28482,113,0.359,14.0,39.0,0.803,57.0,71.0,15.084,34.999,0.141,Incorrect
P29350,014,0.0,0.0,0.0,1.0,20.0,20.0,15.693,54.72,0.011,Incorrect
P53686,084,0.5,6.0,12.0,0.857,36.0,42.0,4.185,8.053,0.38,Acceptable
P28482,039,0.457,21.0,46.0,0.704,50.0,71.0,16.282,35.719,0.173,Incorrect
Q63450,048,0.0,0.0,6.0,1.0,73.0,73.0,4.941,28.179,0.056,Incorrect
P28482,076,0.447,38.0,85.0,0.465,33.0,71.0,2.69,4.343,0.492,Medium
Q63450,289,0.061,2.0,33.0,0.973,71.0,73.0,9.238,17.978,0.09,Incorrect
Q04929,002,0.0,0.0,11.0,1.0,3.0,3.0,5.749,13.947,0.112,Incorrect
Q63450,301,0.0,0.0,1.0,1.0,73.0,73.0,14.947,49.264,0.013,Incorrect
P31016,026,0.0,0.0,0.0,1.0,11.0,11.0,11.58,50.702,0.015,Incorrect
P14633,031,0.0,0.0,4.0,1.0,13.0,13.0,18.751,56.896,0.009,Incorrect
Q96BN8,014,0.122,20.0,164.0,0.82,91.0,111.0,12.466,47.717,0.056,Incorrect
P13864,U10-008,0.0,0.0,36.0,1.0,1.0,1.0,27.675,31.903,0.023,Incorrect
P35520,150,0.101,7.0,69.0,0.86,43.0,50.0,23.455,48.237,0.045,Incorrect
P35520,005,0.119,10.0,84.0,0.8,40.0,50.0,21.53,34.26,0.061,Incorrect
Q02750,019,0.66,68.0,103.0,0.19,16.0,84.0,5.089,2.689,0.55,Medium
Q3KK31,067,0.0,0.0,2.0,1.0,110.0,110.0,18.535,60.977,0.009,Incorrect
Q3KK31,124,0.077,3.0,39.0,0.973,107.0,110.0,16.861,60.963,0.035,Incorrect
Q3KK31,068,0.214,3.0,14.0,0.973,107.0,110.0,5.937,68.5,0.096,Incorrect
Q96BN8,010,0.293,17.0,58.0,0.847,94.0,111.0,13.89,75.293,0.106,Incorrect
Q63450,260,0.0,0.0,7.0,1.0,73.0,73.0,8.328,32.493,0.032,Incorrect
P28482,206,0.186,8.0,43.0,0.887,63.0,71.0,12.893,21.374,0.112,Incorrect
P28482,222,0.389,14.0,36.0,0.803,57.0,71.0,13.563,25.871,0.166,Incorrect
B5XAZ0,042,0.136,3.0,22.0,0.889,24.0,27.0,11.945,15.199,0.13,Incorrect
Q3KK31,U10-000,0.662,53.0,80.0,0.518,57.0,110.0,2.17,5.814,0.556,Medium
O08967,020,0.806,29.0,36.0,0.517,31.0,60.0,2.523,7.423,0.545,Medium
B5XAZ0,002,0.931,27.0,29.0,0.0,0.0,27.0,0.179,0.322,0.972,High
Q63450,261,0.385,10.0,26.0,0.863,63.0,73.0,5.641,21.003,0.197,Incorrect
Q6GQQ9,003,0.318,7.0,22.0,0.821,32.0,39.0,10.972,30.331,0.136,Incorrect
Q8NQJ3,012,0.0,0.0,3.0,0.0,0.0,0.0,3.133,21.644,0.107,Incorrect
P28482,004,0.253,24.0,95.0,0.662,47.0,71.0,12.098,33.534,0.109,Incorrect
P00523,137,0.0,0.0,36.0,1.0,63.0,63.0,6.403,35.593,0.035,Incorrect
Q63450,043,0.431,25.0,58.0,0.658,48.0,73.0,6.327,17.462,0.225,Incorrect
Q96BN8,032,0.178,29.0,163.0,0.739,82.0,111.0,12.573,50.857,0.073,Incorrect
P35520,194,0.886,31.0,35.0,0.38,19.0,50.0,7.07,21.158,0.356,Acceptable
P12931,059,0.0,0.0,39.0,1.0,60.0,60.0,13.709,39.359,0.019,Incorrect
P28482,188,0.75,15.0,20.0,0.789,56.0,71.0,11.007,24.035,0.293,Acceptable
Q58719,U10-007,0.792,61.0,77.0,0.076,5.0,66.0,3.552,12.183,0.424,Acceptable
D2AJU0,004,0.0,0.0,4.0,1.0,40.0,40.0,8.476,55.415,0.018,Incorrect
P53686,U10-003,0.0,0.0,1.0,1.0,42.0,42.0,3.403,16.735,0.123,Incorrect
P35520,147,0.812,26.0,32.0,0.48,24.0,50.0,2.878,9.139,0.497,Medium
P53686,064,0.167,1.0,6.0,0.976,41.0,42.0,6.409,17.2,0.138,Incorrect
P53686,032,0.2,1.0,5.0,0.976,41.0,42.0,4.006,20.289,0.157,Incorrect
P00523,128,0.0,0.0,7.0,1.0,63.0,63.0,11.82,52.218,0.014,Incorrect
O08967,U100-006,0.286,6.0,21.0,0.9,54.0,60.0,10.568,47.957,0.112,Incorrect
P28482,020,0.359,28.0,78.0,0.606,43.0,71.0,7.291,20.392,0.183,Incorrect
P31016,050,0.0,0.0,2.0,1.0,11.0,11.0,12.802,30.552,0.028,Incorrect
Q3KK31,134,0.143,3.0,21.0,0.973,107.0,110.0,14.609,55.528,0.059,Incorrect
Q8NQJ3,006,0.0,0.0,0.0,0.0,0.0,0.0,12.473,33.295,0.025,Incorrect
,,,,,,,,,,,Incorrect
Q04929,029,0.167,2.0,12.0,0.333,1.0,3.0,2.931,6.603,0.333,Acceptable
P28482,238,0.221,15.0,68.0,0.789,56.0,71.0,13.935,27.698,0.106,Incorrect
P12931,129,0.0,0.0,2.0,1.0,60.0,60.0,6.744,51.518,0.025,Incorrect
Q63450,249,0.0,0.0,21.0,1.0,73.0,73.0,13.16,38.04,0.02,Incorrect
,,,,,,,,,,,Incorrect
P00523,056,0.0,0.0,7.0,1.0,63.0,63.0,5.69,39.285,0.037,Incorrect
Q3KK31,048,0.091,2.0,22.0,0.982,108.0,110.0,11.702,49.338,0.045,Incorrect
P35520,096,0.077,7.0,91.0,0.86,43.0,50.0,20.253,39.541,0.042,Incorrect
P12931,119,0.0,0.0,0.0,1.0,60.0,60.0,6.057,39.051,0.034,Incorrect
,,,,,,,,,,,Incorrect
P00523,078,0.0,0.0,2.0,1.0,63.0,63.0,10.073,44.671,0.019,Incorrect
Q3KK31,057,0.333,3.0,9.0,0.973,107.0,110.0,7.984,74.229,0.127,Incorrect
P12931,011,0.0,0.0,1.0,1.0,60.0,60.0,7.782,61.632,0.018,Incorrect
P35520,190,0.241,7.0,29.0,0.86,43.0,50.0,15.265,26.832,0.114,Incorrect
P35520,054,0.385,5.0,13.0,0.9,45.0,50.0,12.229,31.73,0.155,Incorrect
P31016,043,0.0,0.0,0.0,1.0,11.0,11.0,1.729,40.531,0.157,Incorrect
O76074,U10-001,0.8,4.0,5.0,0.429,3.0,7.0,3.269,8.745,0.487,Acceptable
P35520,052,0.87,40.0,46.0,0.2,10.0,50.0,0.956,10.914,0.653,Medium
P35520,201,0.912,31.0,34.0,0.38,19.0,50.0,5.097,52.725,0.339,Acceptable
P28482,097,0.318,27.0,85.0,0.62,44.0,71.0,9.745,24.677,0.149,Incorrect
P35520,137,0.919,34.0,37.0,0.32,16.0,50.0,3.455,38.732,0.374,Acceptable
P28482,054,0.658,52.0,79.0,0.268,19.0,71.0,1.549,3.004,0.677,Medium
P35520,144,0.073,6.0,82.0,0.88,44.0,50.0,19.713,52.557,0.035,Incorrect
Q63450,240,0.351,13.0,37.0,0.822,60.0,73.0,6.571,33.256,0.154,Incorrect
P12931,170,0.0,0.0,3.0,1.0,60.0,60.0,6.961,50.455,0.024,Incorrect
Q63450,094,0.059,1.0,17.0,0.986,72.0,73.0,17.18,28.984,0.049,Incorrect
,,,,,,,,,,,Incorrect
P21333,U100-006,0.817,76.0,93.0,0.084,7.0,83.0,0.683,1.509,0.872,High
,,,,,,,,,,,Incorrect
P31016,U10-009,0.909,10.0,11.0,0.091,1.0,11.0,0.408,8.975,0.771,Medium
Q04929,007,0.0,0.0,4.0,1.0,3.0,3.0,6.2,25.286,0.052,Incorrect
P00523,U10-006,0.733,22.0,30.0,0.651,41.0,63.0,3.522,9.233,0.449,Acceptable
P14633,029,0.0,0.0,6.0,1.0,13.0,13.0,14.743,35.837,0.021,Incorrect
Q9Y6K1,U10-000,0.0,0.0,8.0,1.0,70.0,70.0,16.699,54.574,0.011,Incorrect
P28482,074,0.488,41.0,84.0,0.423,30.0,71.0,3.282,4.647,0.477,Acceptable
P22681,U100-002,0.156,7.0,45.0,0.844,38.0,45.0,8.284,11.393,0.182,Incorrect
P28482,185,0.214,12.0,56.0,0.831,59.0,71.0,12.266,17.212,0.142,Incorrect
Q02750,018,0.436,24.0,55.0,0.714,60.0,84.0,17.753,18.558,0.206,Incorrect
O76074,U10-006,0.571,4.0,7.0,0.429,3.0,7.0,3.669,12.589,0.343,Acceptable
P32527,064,0.872,34.0,39.0,0.227,10.0,44.0,1.307,1.347,0.805,High
Q63450,217,0.008,2.0,242.0,0.973,71.0,73.0,14.737,34.305,0.025,Incorrect
P00523,101,0.0,0.0,23.0,1.0,63.0,63.0,10.542,49.532,0.016,Incorrect
,,,,,,,,,,,Incorrect
Q63450,071,0.0,0.0,8.0,1.0,73.0,73.0,13.44,46.448,0.015,Incorrect
P27577,U100-002,0.913,42.0,46.0,0.045,2.0,44.0,0.605,1.295,0.917,High
P32527,072,0.919,34.0,37.0,0.227,10.0,44.0,1.099,1.121,0.851,High
Q63450,169,0.0,0.0,30.0,1.0,73.0,73.0,15.015,37.852,0.019,Incorrect
P12931,114,0.5,1.0,2.0,0.983,59.0,60.0,6.228,60.341,0.191,Incorrect
P35520,193,0.269,7.0,26.0,0.86,43.0,50.0,16.773,28.988,0.119,Incorrect
P28482,026,0.811,60.0,74.0,0.155,11.0,71.0,1.579,3.862,0.705,Medium
Q3KK31,114,0.071,2.0,28.0,0.982,108.0,110.0,12.694,51.918,0.037,Incorrect
,,,,,,,,,,,Incorrect
P12931,149,0.0,0.0,3.0,1.0,60.0,60.0,13.052,52.911,0.013,Incorrect
P53042,011,0.0,0.0,7.0,1.0,46.0,46.0,13.031,39.288,0.019,Incorrect
Q02750,046,0.831,69.0,83.0,0.179,15.0,84.0,2.839,11.941,0.462,Acceptable
Q63450,270,0.0,0.0,49.0,1.0,73.0,73.0,15.283,37.953,0.019,Incorrect
P27577,029,0.098,4.0,41.0,0.909,40.0,44.0,12.551,34.691,0.056,Incorrect
B5XAZ0,026,0.957,22.0,23.0,0.185,5.0,27.0,5.403,19.488,0.396,Acceptable
P28482,046,0.309,17.0,55.0,0.761,54.0,71.0,9.433,21.08,0.158,Incorrect
Q8RT31,U10-000,0.815,44.0,54.0,0.333,22.0,66.0,1.281,3.261,0.755,Medium
P28482,284,0.359,14.0,39.0,0.803,57.0,71.0,11.409,18.275,0.185,Incorrect
P12931,047,0.0,0.0,42.0,1.0,60.0,60.0,10.725,50.407,0.016,Incorrect
P53686,008,0.125,1.0,8.0,0.976,41.0,42.0,6.295,12.751,0.162,Incorrect
P62826,005,0.025,1.0,40.0,0.5,1.0,2.0,19.392,61.11,0.017,Incorrect
O08967,016,0.515,17.0,33.0,0.717,43.0,60.0,5.752,25.463,0.226,Incorrect
Q6GQQ9,U100-004,0.933,28.0,30.0,0.282,11.0,39.0,1.211,1.951,0.83,High
Q63450,162,0.508,31.0,61.0,0.575,42.0,73.0,4.266,9.24,0.359,Acceptable
Q95PM0,U100-006,0.906,48.0,53.0,0.111,6.0,54.0,0.629,0.459,0.918,High
P22681,U10-001,0.1,4.0,40.0,0.911,41.0,45.0,11.65,21.361,0.084,Incorrect
P26358,U10-005,0.0,0.0,0.0,1.0,30.0,30.0,13.811,42.423,0.017,Incorrect
P35520,080,0.05,6.0,121.0,0.88,44.0,50.0,25.099,49.692,0.027,Incorrect
Q63450,170,0.04,1.0,25.0,0.986,72.0,73.0,15.917,35.626,0.034,Incorrect
P53686,U10-002,0.0,0.0,0.0,1.0,42.0,42.0,2.953,28.553,0.096,Incorrect
P32527,043,0.6,15.0,25.0,0.659,29.0,44.0,8.698,11.465,0.328,Acceptable
,,,,,,,,,,,Incorrect
P12931,033,0.0,0.0,15.0,1.0,60.0,60.0,9.127,20.334,0.058,Incorrect
,,,,,,,,,,,Incorrect
Q3KK31,088,0.08,2.0,25.0,0.982,108.0,110.0,11.22,34.636,0.051,Incorrect
P29350,U10-009,0.545,6.0,11.0,0.7,14.0,20.0,2.374,7.959,0.455,Acceptable
O08967,031,0.6,12.0,20.0,0.8,48.0,60.0,3.479,23.682,0.29,Acceptable
Q96BN8,003,0.333,18.0,54.0,0.838,93.0,111.0,12.294,52.695,0.124,Incorrect
P35520,081,0.333,6.0,18.0,0.88,44.0,50.0,19.95,33.457,0.133,Incorrect
,,,,,,,,,,,Incorrect
P28482,087,0.512,41.0,80.0,0.423,30.0,71.0,3.064,4.14,0.505,Medium
Q96BN8,022,0.389,21.0,54.0,0.811,90.0,111.0,14.586,68.507,0.138,Incorrect
B5XAZ0,046,0.929,26.0,28.0,0.037,1.0,27.0,0.956,1.253,0.873,High
P28482,045,0.287,27.0,94.0,0.62,44.0,71.0,11.358,32.561,0.123,Incorrect
,,,,,,,,,,,Incorrect
P00523,005,0.0,0.0,5.0,1.0,63.0,63.0,8.548,52.361,0.019,Incorrect
Q8NQJ3,051,0.0,0.0,0.0,0.0,0.0,0.0,1.828,12.271,0.242,Acceptable
Q04929,U100-002,0.25,1.0,4.0,0.667,2.0,3.0,2.575,9.097,0.323,Acceptable
P27577,017,0.448,13.0,29.0,0.705,31.0,44.0,3.66,36.885,0.214,Incorrect
P28482,193,0.474,9.0,19.0,0.873,62.0,71.0,16.234,30.208,0.185,Incorrect
Q8NQJ3,080,0.0,0.0,0.0,0.0,0.0,0.0,0.594,21.109,0.335,Acceptable
P53686,006,0.333,1.0,3.0,0.976,41.0,42.0,3.562,9.908,0.303,Acceptable
P12931,165,0.25,1.0,4.0,0.983,59.0,60.0,7.457,39.651,0.111,Incorrect
P00523,051,0.0,0.0,9.0,1.0,63.0,63.0,8.274,62.326,0.017,Incorrect
Q63450,016,0.0,0.0,37.0,1.0,73.0,73.0,14.045,37.301,0.02,Incorrect
Q96BN8,004,0.197,12.0,61.0,0.892,99.0,111.0,14.627,50.968,0.078,Incorrect
,,,,,,,,,,,Incorrect
B5XAZ0,070,0.188,3.0,16.0,0.889,24.0,27.0,10.5,23.746,0.107,Incorrect
P27577,000,0.283,13.0,46.0,0.705,31.0,44.0,5.344,7.288,0.311,Acceptable
P28482,027,0.24,23.0,96.0,0.676,48.0,71.0,11.877,23.121,0.125,Incorrect
P62826,U10-005,0.0,0.0,74.0,1.0,2.0,2.0,28.445,70.126,0.006,Incorrect
P14633,011,0.0,0.0,3.0,1.0,13.0,13.0,13.498,56.612,0.011,Incorrect
D2AJU0,008,0.0,0.0,4.0,1.0,40.0,40.0,9.045,39.095,0.024,Incorrect
Q95PM0,U10-009,0.5,32.0,64.0,0.407,22.0,54.0,2.173,3.618,0.556,Medium
,,,,,,,,,,,Incorrect
O08967,033,0.469,15.0,32.0,0.75,45.0,60.0,7.359,20.025,0.22,Incorrect
Q3KK31,000,0.333,2.0,6.0,0.982,108.0,110.0,10.969,50.005,0.127,Incorrect
Q63450,278,0.0,0.0,10.0,1.0,73.0,73.0,9.392,22.845,0.049,Incorrect
Q63450,047,0.0,0.0,10.0,1.0,73.0,73.0,12.693,36.746,0.022,Incorrect
P32527,004,0.895,34.0,38.0,0.227,10.0,44.0,0.802,1.214,0.884,High
P28482,094,0.362,25.0,69.0,0.648,46.0,71.0,12.396,25.82,0.158,Incorrect
P35520,U100-005,0.915,43.0,47.0,0.14,7.0,50.0,0.942,4.305,0.809,High
Q63450,U100-006,0.634,45.0,71.0,0.384,28.0,73.0,8.857,18.864,0.277,Acceptable
Q8NQJ3,U100-006,0.0,0.0,0.0,0.0,0.0,0.0,7.994,62.154,0.017,Incorrect
Q63450,141,0.077,1.0,13.0,0.986,72.0,73.0,11.896,25.154,0.065,Incorrect
Q8NQJ3,049,0.0,0.0,0.0,0.0,0.0,0.0,6.871,17.714,0.078,Incorrect
Q04929,021,0.077,1.0,13.0,0.667,2.0,3.0,4.201,12.709,0.166,Incorrect
P53686,027,0.0,0.0,5.0,1.0,42.0,42.0,4.314,16.039,0.109,Incorrect
P28482,283,0.231,21.0,91.0,0.704,50.0,71.0,11.925,24.38,0.118,Incorrect
Q9Y6K1,U10-009,0.333,1.0,3.0,0.986,69.0,70.0,13.841,30.222,0.139,Incorrect
Q02750,003,0.933,70.0,75.0,0.167,14.0,84.0,8.863,4.005,0.593,Medium
P62826,051,1.0,1.0,1.0,0.5,1.0,2.0,4.451,42.613,0.38,Acceptable
Q02750,U10-005,0.763,71.0,93.0,0.155,13.0,84.0,5.153,1.773,0.6,Medium
Q02750,050,0.468,22.0,47.0,0.738,62.0,84.0,9.025,18.847,0.221,Incorrect
P28482,021,0.231,15.0,65.0,0.789,56.0,71.0,12.016,10.091,0.22,Incorrect
P04637,012,0.0,0.0,0.0,0.0,0.0,0.0,15.951,35.361,0.021,Incorrect
P29350,024,0.0,0.0,0.0,1.0,20.0,20.0,16.818,60.886,0.009,Incorrect
P32527,U100-006,0.976,41.0,42.0,0.068,3.0,44.0,0.358,0.501,0.973,High
Q63450,121,0.0,0.0,20.0,1.0,73.0,73.0,11.515,40.806,0.019,Incorrect
Q3KK31,U10-005,0.085,4.0,47.0,0.964,106.0,110.0,12.498,29.869,0.058,Incorrect
B5XAZ0,U10-000,0.931,27.0,29.0,0.0,0.0,27.0,0.262,0.39,0.966,High
Q6GQQ9,U10-000,0.727,8.0,11.0,0.795,31.0,39.0,9.448,25.448,0.284,Acceptable
Q02750,U10-002,0.843,70.0,83.0,0.167,14.0,84.0,8.323,2.656,0.595,Medium
P00520,U10-004,0.097,7.0,72.0,0.907,68.0,75.0,22.388,79.455,0.038,Incorrect
P32527,056,0.944,34.0,36.0,0.227,10.0,44.0,1.111,1.16,0.857,High
P29350,U10-008,0.0,0.0,5.0,1.0,20.0,20.0,7.777,19.845,0.064,Incorrect
Q58719,U100-007,0.718,61.0,85.0,0.076,5.0,66.0,6.598,16.332,0.327,Acceptable
P00579,U100-003,0.0,0.0,4.0,0.0,0.0,0.0,13.547,49.171,0.014,Incorrect
P28482,019,0.493,35.0,71.0,0.507,36.0,71.0,2.216,4.778,0.522,Medium
P32527,054,0.947,36.0,38.0,0.182,8.0,44.0,1.159,1.31,0.85,High
Q83RJ4,016,0.0,0.0,1.0,1.0,43.0,43.0,15.874,58.229,0.01,Incorrect
Q3KK31,012,0.286,2.0,7.0,0.982,108.0,110.0,10.563,30.91,0.125,Incorrect
P00523,036,0.0,0.0,24.0,1.0,63.0,63.0,14.054,45.085,0.015,Incorrect
P00523,132,0.0,0.0,43.0,1.0,63.0,63.0,17.952,38.178,0.018,Incorrect
B5XAZ0,U100-006,0.964,27.0,28.0,0.0,0.0,27.0,0.205,0.37,0.981,High
P12931,150,0.0,0.0,38.0,1.0,60.0,60.0,11.371,58.829,0.013,Incorrect
P12931,112,0.0,0.0,2.0,1.0,60.0,60.0,11.76,52.514,0.014,Incorrect
P12931,082,0.0,0.0,10.0,1.0,60.0,60.0,9.559,53.454,0.016,Incorrect
P12931,089,0.0,0.0,1.0,1.0,60.0,60.0,5.969,57.392,0.027,Incorrect
B5XAZ0,U10-001,0.963,26.0,27.0,0.037,1.0,27.0,0.183,0.477,0.982,High
Q04929,004,0.0,0.0,4.0,1.0,3.0,3.0,4.057,9.806,0.183,Incorrect
Q63450,127,0.0,0.0,35.0,1.0,73.0,73.0,15.703,40.231,0.017,Incorrect
P00523,U10-005,0.0,0.0,5.0,1.0,63.0,63.0,13.35,53.22,0.012,Incorrect
Q04929,019,0.111,1.0,9.0,0.667,2.0,3.0,5.78,13.102,0.157,Incorrect
Q63450,110,0.0,0.0,0.0,1.0,73.0,73.0,9.346,38.542,0.024,Incorrect
Q63450,031,0.143,2.0,14.0,0.973,71.0,73.0,15.365,30.582,0.075,Incorrect
P12931,025,0.0,0.0,9.0,1.0,60.0,60.0,10.69,57.422,0.014,Incorrect
Q63450,236,0.0,0.0,27.0,1.0,73.0,73.0,15.226,35.982,0.021,Incorrect
P28482,187,0.5,39.0,78.0,0.451,32.0,71.0,2.392,4.787,0.514,Medium
P62826,105,0.056,1.0,18.0,0.5,1.0,2.0,20.458,59.596,0.027,Incorrect
P28482,135,0.438,35.0,80.0,0.507,36.0,71.0,2.383,4.429,0.503,Medium
,,,,,,,,,,,Incorrect
Q02750,029,0.537,44.0,82.0,0.476,40.0,84.0,8.854,12.09,0.298,Acceptable
P12931,101,0.0,0.0,3.0,1.0,60.0,60.0,9.761,60.712,0.014,Incorrect
P53686,081,0.1,1.0,10.0,0.976,41.0,42.0,6.32,10.819,0.178,Incorrect
,,,,,,,,,,,Incorrect
P29350,016,0.0,0.0,1.0,1.0,20.0,20.0,20.507,58.094,0.009,Incorrect
Q63450,200,0.0,0.0,24.0,1.0,73.0,73.0,14.856,38.765,0.019,Incorrect
P28482,064,0.583,7.0,12.0,0.901,64.0,71.0,9.864,27.579,0.231,Acceptable
P00523,069,0.0,0.0,20.0,1.0,63.0,63.0,13.891,57.365,0.011,Incorrect
Q63450,U10-004,0.4,16.0,40.0,0.781,57.0,73.0,4.088,18.01,0.234,Acceptable
P27577,014,0.318,14.0,44.0,0.682,30.0,44.0,5.701,18.438,0.186,Incorrect
P28482,309,0.412,21.0,51.0,0.704,50.0,71.0,4.406,8.869,0.331,Acceptable
P12931,166,0.0,0.0,10.0,1.0,60.0,60.0,9.293,49.801,0.018,Incorrect
P35520,143,0.052,3.0,58.0,0.94,47.0,50.0,21.199,37.975,0.035,Incorrect
Q83RJ4,007,0.0,0.0,0.0,1.0,43.0,43.0,15.414,87.876,0.006,Incorrect
P00523,014,0.25,3.0,12.0,0.952,60.0,63.0,4.093,9.7,0.268,Acceptable
P28482,098,0.825,47.0,57.0,0.338,24.0,71.0,2.165,4.503,0.643,Medium
Q8NQJ3,045,0.0,0.0,0.0,0.0,0.0,0.0,7.106,29.568,0.04,Incorrect
P27577,005,0.333,14.0,42.0,0.682,30.0,44.0,6.772,19.962,0.178,Incorrect
P12931,128,0.0,0.0,4.0,1.0,60.0,60.0,10.965,50.278,0.015,Incorrect
D2AJU0,U10-009,0.618,21.0,34.0,0.475,19.0,40.0,5.958,8.705,0.388,Acceptable
Q3KK31,093,0.125,2.0,16.0,0.982,108.0,110.0,16.629,44.897,0.056,Incorrect
P53686,050,0.167,2.0,12.0,0.952,40.0,42.0,4.735,11.32,0.206,Incorrect
P26358,U10-008,0.0,0.0,14.0,1.0,30.0,30.0,24.104,79.53,0.005,Incorrect
