	uniprot	pdb	region_1	region_2	af_filename	chain	cluster	cf_filename
8703	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-003	O68880_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8704	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	058	O68880_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8705	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	023	O68880_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8706	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-004	O68880_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8707	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-001	O68880_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8708	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-001	O68880_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8709	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	071	O68880_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8710	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	021	O68880_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8711	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	041	O68880_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8712	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	028	O68880_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8713	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	072	O68880_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8714	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	046	O68880_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8715	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	020	O68880_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8716	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	038	O68880_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8717	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	075	O68880_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8718	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	057	O68880_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8719	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-006	O68880_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8720	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	118	O68880_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8721	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	063	O68880_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8722	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	119	O68880_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8723	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	032	O68880_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8724	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	114	O68880_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8725	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	055	O68880_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8726	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	103	O68880_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8727	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	052	O68880_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8728	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	006	O68880_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8729	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	080	O68880_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8730	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	081	O68880_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8731	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-005	O68880_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8732	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-000	O68880_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8733	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	113	O68880_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8734	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	024	O68880_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8735	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	112	O68880_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8736	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	074	O68880_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8737	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	037	O68880_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8738	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	117	O68880_117_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8739	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	022	O68880_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8740	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	049	O68880_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8741	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	007	O68880_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8742	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-008	O68880_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8743	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	102	O68880_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8744	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	107	O68880_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8745	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	077	O68880_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8746	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	050	O68880_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8747	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	082	O68880_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8748	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	045	O68880_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8749	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	066	O68880_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8750	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	031	O68880_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8751	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	100	O68880_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8752	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	089	O68880_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8753	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-002	O68880_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8754	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	094	O68880_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8755	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	069	O68880_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8756	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	034	O68880_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8757	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	109	O68880_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8758	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	085	O68880_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8759	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-004	O68880_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8760	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	091	O68880_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8761	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	015	O68880_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8762	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	086	O68880_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8763	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	064	O68880_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8764	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-009	O68880_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8765	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	013	O68880_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8766	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	044	O68880_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8767	O68880	4imh	38-167	220-351	AF-O68880-F1-model_v4.cif	A	030	O68880_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8768	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	095	O68880_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8769	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	051	O68880_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8770	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	059	O68880_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8771	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	115	O68880_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8772	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	092	O68880_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8773	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	048	O68880_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8774	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	068	O68880_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8775	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	097	O68880_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8776	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	065	O68880_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8777	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	084	O68880_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8778	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	093	O68880_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8779	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	003	O68880_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8780	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	062	O68880_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8781	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-007	O68880_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8782	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	056	O68880_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8783	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	111	O68880_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8784	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	011	O68880_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8785	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	060	O68880_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8786	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	014	O68880_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8787	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	009	O68880_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8788	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-008	O68880_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8789	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	047	O68880_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8790	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	090	O68880_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8791	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	104	O68880_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8792	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	033	O68880_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8793	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	078	O68880_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8794	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	005	O68880_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8795	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	108	O68880_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8796	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	083	O68880_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8797	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-002	O68880_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8798	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	116	O68880_116_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8799	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	106	O68880_106_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8800	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	053	O68880_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8801	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	012	O68880_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8802	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	067	O68880_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8803	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-006	O68880_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8804	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	017	O68880_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8805	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	105	O68880_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8806	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	001	O68880_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8807	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	025	O68880_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8808	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	029	O68880_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8809	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-009	O68880_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8810	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	099	O68880_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8811	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	079	O68880_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8812	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	098	O68880_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8813	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	035	O68880_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8814	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	096	O68880_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8815	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	010	O68880_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8816	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-005	O68880_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8817	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	002	O68880_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8818	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	008	O68880_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8819	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	070	O68880_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8820	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	040	O68880_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8821	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	039	O68880_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8822	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	061	O68880_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8823	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	087	O68880_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8824	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	054	O68880_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8825	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	076	O68880_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8826	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-007	O68880_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8827	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	019	O68880_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8828	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	073	O68880_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8829	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	101	O68880_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8830	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	036	O68880_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8831	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	042	O68880_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8832	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	110	O68880_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8833	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	026	O68880_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8834	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	027	O68880_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8835	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	088	O68880_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8836	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	000	O68880_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8837	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-003	O68880_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8838	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-000	O68880_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8839	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	018	O68880_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8840	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	016	O68880_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8841	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	043	O68880_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
8842	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	004	O68880_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8843	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-003	O68880_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8844	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	058	O68880_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8845	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	023	O68880_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8846	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-004	O68880_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8847	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-001	O68880_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8848	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U10-001	O68880_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8849	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	071	O68880_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8850	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	021	O68880_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8851	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	041	O68880_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8852	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	028	O68880_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
8853	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	072	O68880_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8854	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	046	O68880_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8855	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	020	O68880_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8856	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	038	O68880_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8857	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	075	O68880_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8858	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	057	O68880_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8859	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	U100-006	O68880_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8860	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	118	O68880_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
8861	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	063	O68880_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
8862	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	119	O68880_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
8863	O68880	4mf9	38-167	220-351	AF-O68880-F1-model_v4.cif	A	032	O68880_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
