uniprot	pdb	region_1	region_2	complex_rmsd	percent_region_1	percent_region_2	2_aligned	2_comp	state	conformation	organism	date	notes	chain	af_filename	nstds	non-polymers	has_partner	num_partners	has_nstds	has_nplymrs
Q06124	8s0j	3-104	247-517	1.51	100.0	96.6789667896679	1.211	1.249		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['3-[3-[2,3-bis(chloranyl)phenyl]-1H-pyrrolo[3,2-b]pyridin-6-yl]propan-1-amine', 'WATER']	False	0	False	True
Q06124	8s0k	3-104	247-517	1.476	100.0	96.309963099631	0.966	1.239		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['3-[2,3-bis(chloranyl)phenyl]-5-methyl-6-(piperazin-1-ylmethyl)-1H-pyrrolo[3,2-b]pyridine', 'WATER']	False	0	False	True
Q06124	8s0o	3-104	247-517	1.625	98.0392156862745	96.6789667896679	1.165	1.213		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['3-[4-chloranyl-2-(1H-pyrazol-4-ylmethyl)indazol-5-yl]-5-methyl-6-(piperazin-1-ylmethyl)-1H-pyrrolo[3,2-b]pyridine', 'FORMIC ACID', 'WATER']	False	0	False	True
Q06124	8s0p	3-104	247-517	1.627	98.0392156862745	95.9409594095941	0.954	1.443		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['1-[3-[2,3-bis(chloranyl)phenyl]-1H-pyrrolo[3,2-b]pyridin-6-yl]-4-methyl-piperidin-4-amine', 'WATER']	False	0	False	True
Q06124	8s0q	3-104	247-517	1.279	98.0392156862745	96.6789667896679	1.031	1.297		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['(1S,5R)-8-[3-[2,3-bis(chloranyl)phenyl]-1H-pyrrolo[3,2-b]pyridin-6-yl]-8-azabicyclo[3.2.1]octan-3-amine', 'WATER']	False	0	False	True
Q06124	8s0s	3-104	247-517	1.371	95.0980392156863	95.5719557195572	1.012	1.181		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['(1R,5S)-8-[7-(4-chloranyl-2-methyl-indazol-5-yl)-5H-pyrrolo[2,3-b]pyrazin-3-yl]-8-azabicyclo[3.2.1]octan-3-amine', 'WATER']	False	0	False	True
Q06124	8t6d	3-104	247-517	1.415	97.0588235294118	95.5719557195572	1.494	1.116		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	"['WATER', 'SULFATE ION', ""(3R)-1'-[3-(3,4-dihydro-1,5-naphthyridin-1(2H)-yl)-1H-pyrazolo[3,4-b]pyrazin-6-yl]-3H-spiro[[1]benzofuran-2,4'-piperidin]-3-amine""]"	False	0	False	True
Q06124	8t6g	3-104	247-517	1.804	98.0392156862745	94.4649446494465	1.175	1.252		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	"['WATER', 'SULFATE ION', ""(1S)-1-{6-[(1S)-1-amino-1,3-dihydrospiro[indene-2,4'-piperidin]-1'-yl]-3-(3,4-dihydro-1,5-naphthyridin-1(2H)-yl)-1H-pyrazolo[3,4-b]pyrazin-5-yl}ethan-1-ol""]"	False	0	False	True
Q06124	8t7q	3-104	247-517	1.445	93.1372549019608	95.9409594095941	0.995	1.293		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['WATER', '1-{3-[(2-chlorophenyl)sulfanyl]-1H-pyrazolo[3,4-b]pyrazin-6-yl}-4-methylpiperidin-4-amine']	False	0	False	True
Q06124	8t8q	3-104	247-517	1.45	96.078431372549	95.9409594095941	0.905	1.121		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['WATER', '1-[(3P)-3-(3-chloro-2-fluorophenyl)-1H-pyrazolo[3,4-b]pyrazin-6-yl]-4-methylpiperidin-4-amine']	False	0	False	True
Q06124	8u7w	3-104	247-517	1.285	99.0196078431373	94.8339483394834	0.95	1.427		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['WATER', '1-{6-[(2,3-dichlorophenyl)sulfanyl]pyrido[2,3-b]pyrazin-2-yl}-4-methylpiperidin-4-amine']	False	0	False	True
Q06124	8u7x	3-104	247-517	1.328	98.0392156862745	94.8339483394834	0.914	1.18		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['WATER', '(3S,4S)-8-{6-[(2-amino-3-chloropyridin-4-yl)sulfanyl]pyrido[2,3-b]pyrazin-2-yl}-3-methyl-2-oxa-8-azaspiro[4.5]decan-4-amine']	False	0	False	True
Q06124	8wfy	3-104	247-517	1.335	91.1764705882353	92.9889298892989	0.899	1.173		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	['6-(4-azanyl-4-methyl-piperidin-1-yl)-3-[2,3-bis(chloranyl)phenyl]pyrazin-2-amine', 'WATER']	False	0	False	True
Q06124	9blg	3-104	247-517	1.497	97.0588235294118	96.309963099631	0.916	1.089		Closed	Homo sapiens			A	F-Q06124-F1-model_v3.cif	[]	"[""(1S)-1'-{6-[(2-amino-3-chloropyridin-4-yl)sulfanyl]-1,2,4-triazin-3-yl}-1,3-dihydrospiro[indene-2,4'-piperidin]-1-amine"", 'WATER']"	False	0	False	True
Q02750	8chf	75-102	68-74,103-361	2.477	75.0	86.8421052631579	1.901	2.368		Closed	Homo sapiens			E	F-Q02750-F1-model_v3.cif	['PHOSPHOSERINE']	['2-{4-[(1E)-1-(hydroxyimino)-2,3-dihydro-1H-inden-5-yl]-3-(pyridin-4-yl)-1H-pyrazol-1-yl}ethanol']	True	2	True	True
Q02750	9axa	75-102	68-74,103-361	2.127	82.1428571428571	81.9548872180451	1.525	3.141		Closed	Homo sapiens			B	F-Q02750-F1-model_v3.cif	['PHOSPHOSERINE']	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide""]"	True	2	True	True
Q02750	9axc	75-102	68-74,103-361	2.137	82.1428571428571	81.9548872180451	1.527	3.026		Closed	Homo sapiens			B	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide""]"	True	1	False	True
Q02750	9axh	75-102	68-74,103-361	3.379	100.0	64.6616541353383	2.221	0.985		Closed	Homo sapiens			A	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', 'CHLORIDE ION', '1,2-ETHANEDIOL', 'WATER', 'MAGNESIUM ION']"	True	1	False	True
Q02750	9axm	75-102	68-74,103-361	3.564	100.0	63.9097744360902	2.383	1.188		Closed	Homo sapiens			A	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', '1,2-ETHANEDIOL', 'GLYCEROL', 'WATER', 'MAGNESIUM ION']"	True	1	False	True
Q02750	9axx	75-102	68-74,103-361	3.348	100.0	63.9097744360902	2.309	1.573		Closed	Homo sapiens			A	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', '1,2-ETHANEDIOL', 'WATER', 'MAGNESIUM ION', '2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL']"	True	1	False	True
Q02750	9axy	75-102	68-74,103-361	1.861	100.0	87.218045112782	1.353	1.188		Closed	Homo sapiens			B	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', 'MAGNESIUM ION']"	True	1	False	True
Q02750	9ay7	75-102	68-74,103-361	1.649	100.0	88.3458646616541	1.431	1.104		Closed	Homo sapiens			B	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'ACETATE ION', 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', '1,2-ETHANEDIOL', 'WATER', 'MAGNESIUM ION', 'NICKEL (II) ION']"	True	1	False	True
Q02750	9aya	75-102	68-74,103-361	3.336	100.0	63.9097744360902	2.294	1.139		Closed	Homo sapiens			B	F-Q02750-F1-model_v3.cif	[]	"[""N-[3-fluoro-4-({7-[(3-fluoropyridin-2-yl)oxy]-4-methyl-2-oxo-2H-1-benzopyran-3-yl}methyl)pyridin-2-yl]-N'-methylsulfuric diamide"", 'PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', 'WATER', 'MAGNESIUM ION']"	True	1	False	True
Q8IXJ6	7t1d	320-352	65-319	2.813	100.0	96.8627450980392	2.969	1.215		Closed	Homo sapiens			A	F-Q8IXJ6-F1-model_v3.cif	[]	['DIMETHYL SULFOXIDE', '7-(2,4-dimethyl-1H-imidazol-1-yl)-2-(5-{[4-(1H-pyrazol-1-yl)phenyl]methyl}-1,3-thiazol-2-yl)-1,2,3,4-tetrahydroisoquinoline', '1,2-ETHANEDIOL', 'WATER', 'SULFATE ION', 'ZINC ION']	False	0	False	True
Q8IXJ6	8owz	320-352	65-319	2.228	100.0	98.0392156862745	2.257	0.968		Closed	Homo sapiens			A	F-Q8IXJ6-F1-model_v3.cif	[]	['2-[BIS-(2-HYDROXY-ETHYL)-AMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL', '(R,R)-2,3-BUTANEDIOL', 'CHLORIDE ION', '1,2-ETHANEDIOL', 'WATER', '2-(4,6-dimethylpyrimidin-2-yl)sulfanyl-N-[5-[[3-[[1-(2-methoxyethyl)-1,2,3-triazol-4-yl]methoxy]phenyl]methyl]-1,3-thiazol-2-yl]ethanamide', 'ZINC ION']	False	0	False	True
Q8IXJ6	8tgp	320-352	65-319	1.436	100.0	90.9803921568628	1.511	0.861		Closed	Homo sapiens			A	F-Q8IXJ6-F1-model_v3.cif	[]	['WATER', 'MYRISTIC ACID', 'ZINC ION']	True	1	False	True
Q9H7B4	8owo	280-428	4-240	0.835	100.0	99.1561181434599	0.815	0.901		Closed	Homo sapiens			A	F-Q9H7B4-F1-model_v3.cif	[]	['3-oxidanylbenzenecarbonitrile', 'GLYCEROL', 'WATER', 'S-ADENOSYLMETHIONINE', 'ZINC ION']	False	0	False	True
P49137	8xu4	328-364	64-325	3.702	64.8648648648649	93.5114503816794	3.659	4.961		Closed	Homo sapiens			A	F-P49137-F1-model_v3.cif	[]	['WATER', 'MALONIC ACID']	False	0	False	True
P49137	8xx1	328-364	64-325	3.954	100.0	90.0763358778626	4.324	1.308		Closed	Homo sapiens			A	F-P49137-F1-model_v3.cif	[]	['WATER']	False	0	False	True
Q99683	8qgy	1-648	680-938	29.474	82.716049382716	87.2586872586873	2.389	119.244		Closed	Homo sapiens			A	F-Q99683-F1-model_v3.cif	[]	[]	False	0	False	False
Q9UGN5	8he8	231-348	356-538	1.556	100.0	100.0	1.043	1.877		Closed	Homo sapiens			A	F-Q9UGN5-F1-model_v3.cif	[]	['1-[[4-fluoranyl-3-(3-oxidanylidene-4-pentan-3-yl-piperazin-1-yl)carbonyl-phenyl]methyl]quinazoline-2,4-dione', 'GLYCEROL', 'WATER']	False	0	False	True
Q9UGN5	8hko	231-348	356-538	1.363	100.0	100.0	1.008	1.706		Closed	Homo sapiens			A	F-Q9UGN5-F1-model_v3.cif	[]	['GLYCEROL', 'WATER', 'Rucaparib']	False	0	False	True
Q9UGN5	8hks	231-348	356-538	1.509	100.0	100.0	1.035	1.786		Closed	Homo sapiens			A	F-Q9UGN5-F1-model_v3.cif	[]	['(2R)-14-fluoro-2-methyl-6,9,10,19-tetrazapentacyclo[14.2.1.02,6.08,18.012,17]nonadeca-1(18),8,12(17),13,15-pentaen-11-one', 'GLYCEROL', 'WATER']	False	0	False	True
Q9UGN5	8hlj	231-348	356-538	1.232	100.0	100.0	0.941	1.489		Closed	Homo sapiens			A	F-Q9UGN5-F1-model_v3.cif	[]	['4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one', 'WATER']	False	0	False	True
Q9UGN5	8hlq	231-348	356-538	1.428	100.0	100.0	1.031	2.049		Closed	Homo sapiens			A	F-Q9UGN5-F1-model_v3.cif	[]	['2-{4-[(3S)-piperidin-3-yl]phenyl}-2H-indazole-7-carboxamide', 'GLYCEROL', 'WATER']	False	0	False	True
O00571	8ssw	132-181	211-575	25.631	96.0	96.986301369863	23.124	12.964	Active	Closed	Homo sapiens			A	F-O00571-F1-model_v3.cif	"[""ADENOSINE-5'-DIPHOSPHATE""]"	['1,2-ETHANEDIOL', 'WATER', 'MAGNESIUM ION']	False	0	True	True
P54646	8bik	291-376	16-268	3.376	81.3953488372093	100.0	1.352	7.228		Closed	Homo sapiens			A	F-P54646-F1-model_v3.cif	['PHOSPHOSERINE']	['ADENOSINE MONOPHOSPHATE', 'WATER', '(3~{R},3~{a}~{R},6~{R},6~{a}~{R})-6-[[6-chloranyl-5-[4-[4-[[dimethyl(oxidanyl)-$l^{4}-sulfanyl]amino]phenyl]phenyl]-3~{H}-imidazo[4,5-b]pyridin-2-yl]oxy]-2,3,3~{a},5,6,6~{a}-hexahydrofuro[3,2-b]furan-3-ol', 'STAUROSPORINE']	True	2	True	True
Q8TCU6	8tua	409-499	49-240,271-392	37.329	96.7032967032967	89.8089171974522	1.777	50.3		Closed	Homo sapiens			A	F-Q8TCU6-F1-model_v3.cif	[]	['INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE']	False	0	False	True
P35520	8s5h	414-551	40-413	14.63	97.8260869565217	99.1978609625668	3.06	40.939		Closed	Homo sapiens			A	F-P35520-F1-model_v3.cif	['(2S)-2-amino-6-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylideneamino]hexanoic acid']	['PROTOPORPHYRIN IX CONTAINING FE']	False	0	True	True
P35520	8s5i	414-551	40-413	15.095	97.8260869565217	99.1978609625668	2.962	41.147		Closed	Homo sapiens			A	F-P35520-F1-model_v3.cif	['(2S)-2-amino-6-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylideneamino]hexanoic acid']	['PROTOPORPHYRIN IX CONTAINING FE']	False	0	True	True
P35520	8s5j	414-551	40-413	15.22	97.8260869565217	99.1978609625668	3.136	41.253		Closed	Homo sapiens			A	F-P35520-F1-model_v3.cif	['(2S)-2-amino-6-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylideneamino]hexanoic acid']	['PROTOPORPHYRIN IX CONTAINING FE']	False	0	True	True
P35520	8s5k	414-551	40-413	15.712	97.8260869565217	99.1978609625668	3.153	41.197		Closed	Homo sapiens			A	F-P35520-F1-model_v3.cif	['(2S)-2-amino-6-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylideneamino]hexanoic acid']	['PROTOPORPHYRIN IX CONTAINING FE']	False	0	True	True
Q8TDX7	8sxn	182-199	34-181,200-299	2.008	100.0	99.1935483870968	1.524	4.298		Closed	Homo sapiens			A	F-Q8TDX7-F1-model_v3.cif	[]	"['1-[4-(2-oxidanylpropan-2-yl)furan-2-yl]sulfonyl-3-(1,2,3,5-tetrahydro-s-indacen-4-yl)urea', ""ADENOSINE-5'-TRIPHOSPHATE""]"	True	1	False	True
Q9H0M0	9eqk	349-527	588-922	3.375	79.8882681564246	97.6119402985075	1.863	5.853		Closed	Homo sapiens			A	F-Q9H0M0-F1-model_v3.cif	[]	['WATER']	False	0	False	True
Q96P20	8swf	740-991	220-536	8.325	100.0	97.4763406940063	8.17	22.457		Open	Homo sapiens			A	F-Q96P20-F1-model_v3.cif	[]	[]	False	0	False	False
Q96P20	8swk	740-991	220-536	22.336	100.0	97.4763406940063	15.807	80.056		Open	Homo sapiens			A	F-Q96P20-F1-model_v3.cif	[]	"['1-[4-(2-oxidanylpropan-2-yl)furan-2-yl]sulfonyl-3-(1,2,3,5-tetrahydro-s-indacen-4-yl)urea', ""ADENOSINE-5'-TRIPHOSPHATE""]"	False	0	False	True
Q96P20	8sxn	740-991	220-536	21.268	100.0	97.4763406940063	15.818	78.001		Open	Homo sapiens			C	F-Q96P20-F1-model_v3.cif	[]	"['1-[4-(2-oxidanylpropan-2-yl)furan-2-yl]sulfonyl-3-(1,2,3,5-tetrahydro-s-indacen-4-yl)urea', ""ADENOSINE-5'-TRIPHOSPHATE""]"	True	1	False	True
P52564	8pm3	251-277	53-314	3.585	100.0	83.969465648855	3.666	2.056		Closed	Homo sapiens			A	F-P52564-F1-model_v3.cif	[]	['WATER', '~{N}-[3-(2-azanylpyridin-4-yl)phenyl]propanamide']	False	0	False	True
Q9NPP4	8fvu	464-579	95-298	22.03	100.0	99.5098039215687	2.724	43.063		Open	Homo sapiens			B	F-Q9NPP4-F1-model_v3.cif	[]	"[""ADENOSINE-5'-TRIPHOSPHATE"", 'ZINC ION']"	True	2	False	True
Q9NPP4	8fw2	464-579	95-298	21.29	100.0	100.0	2.34	42.119		Open	Homo sapiens			A	F-Q9NPP4-F1-model_v3.cif	[]	[]	False	0	False	False
Q9NPP4	8fw9	464-579	95-298	21.411	100.0	100.0	2.398	42.436		Open	Homo sapiens			A	F-Q9NPP4-F1-model_v3.cif	[]	[]	False	0	False	False
Q8RT31	1xsz	201-354	1-190	1.505	99.3506493506494	99.4736842105263	0.995	2.147	Autoinhibited	Closed	Legionella pneumophila	['2004-10-20']		A	F-Q8RT31-F1-model_v3.cif	[]	['WATER']	False	0	False	True
Q8RT31	4c7p	201-354	1-190	1.401	94.8051948051948	99.4736842105263	1.127	1.762	Autoinhibited	Closed	LEGIONELLA PNEUMOPHILA	['2013-09-24']		A	F-Q8RT31-F1-model_v3.cif	[]	['GLYCEROL']	False	0	False	True
Q58719	3av0	290-330	1-289	10.69	100.0	100.0	1.302	14.063	Active	Closed	Methanocaldococcus jannaschii	['2011-02-18']		A	F-Q58719-F1-model_v3.cif	[]	['PHOSPHOTHIOPHOSPHORIC ACID-ADENYLATE ESTER', 'GLYCEROL', 'WATER', 'ISOPROPYL ALCOHOL', 'MAGNESIUM ION', 'SULFATE ION']	True	1	False	True
Q58719	5dny	290-330	1-289	9.649	65.8536585365854	100.0	1.598	12.374	Active	Closed	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440)	['2015-09-10']		A	F-Q58719-F1-model_v3.cif	[]	['PHOSPHOTHIOPHOSPHORIC ACID-ADENYLATE ESTER', 'WATER', 'MAGNESIUM ION']	True	1	False	True
Q58719	5f3w	290-330	1-289	9.658	65.8536585365854	100.0	1.596	12.391	Active	Closed	Methanocaldococcus jannaschii DSM 2661	['2015-12-03']		A	F-Q58719-F1-model_v3.cif	[]	['PHOSPHOTHIOPHOSPHORIC ACID-ADENYLATE ESTER', 'WATER', 'MAGNESIUM ION']	True	1	False	True
P00520	1opk	1-60,61-121,127-217,218-241,383-400	242-493	1.679	75.1968503937008	92.4603174603175	2.076	1.654	Autoinhibited	Closed	Mus musculus	['2003-03-06']		A	F-P00520-F1-model_v3.cif	[]	['GLYCEROL', 'WATER', 'MYRISTIC ACID', '6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE']	False	0	False	True
P13864	3pt6	649-695	1142-1601	7.752	95.7446808510638	99.7826086956522	1.101	34.613	Autoinhibited	Closed	Mus musculus	['2010-12-02']		A	F-P13864-F1-model_v3.cif	['S-ADENOSYL-L-HOMOCYSTEINE']	['WATER', 'ZINC ION']	False	0	True	True
P27577	1md0	304-310,416-441	335-415	9.778	87.8787878787879	100.0	1.196	14.492	Active	Closed	Mus musculus	['2002-08-06']		A	F-P27577-F1-model_v3.cif	[]	['WATER']	False	0	False	True
P27577	1r36	304-310,416-441	335-415	3.953	93.9393939393939	100.0	2.394	4.394	Autoinhibited	Closed	Mus musculus	['2003-09-30']		A	F-P27577-F1-model_v3.cif	[]	[]	False	0	False	False
P27577	6da1	304-310,416-441	335-415	8.249	90.9090909090909	100.0	1.402	13.892	Active	Closed	Mus musculus	['2018-05-01']	“The SRR both sterically blocks the DNA-recognition interface of the ETS domain and stabilizes helices HI-1 and HI-2 of the IM against unfolding that is allosterically linked to DNA binding.” HI-1 is residues 304-310. 	A	F-P27577-F1-model_v3.cif	['2,3,4,5,6-PENTAFLUORO-L-PHENYLALANINE', 'PHOSPHOSERINE']	['WATER', 'AMINO GROUP', 'SULFATE ION']	True	1	True	True
P27577	6dat	304-310,416-441	335-415	8.363	84.8484848484848	100.0	1.066	14.391	Active	Closed	Mus musculus	['2018-05-02']		A	F-P27577-F1-model_v3.cif	['2,3,4,5,6-PENTAFLUORO-L-PHENYLALANINE', 'PHOSPHOSERINE']	['WATER', 'AMINO GROUP', 'SULFATE ION']	True	1	True	True
O08967	2r09	251-265,383-395	77-206	3.179	92.8571428571429	96.9230769230769	0.968	1.593	Autoinhibited	Closed	Mus musculus	['2007-08-17']		A	F-O08967-F1-model_v3.cif	['SELENOMETHIONINE']	['INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE', 'WATER', '3,6,9,12,15,18,21,24-OCTAOXAHEXACOSAN-1-OL', 'TRIETHYLENE GLYCOL', 'SULFATE ION']	False	0	True	True
O08967	2r0d	251-265,383-395	77-206	3.115	100.0	100.0	0.894	1.619	Autoinhibited	Closed	Mus musculus	['2007-08-18']		A	F-O08967-F1-model_v3.cif	[]	['INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE', 'WATER', 'DI(HYDROXYETHYL)ETHER', 'SULFATE ION']	False	0	False	True
O08967	6bbp	251-265,383-395	77-206	24.061	100.0	100.0	0.925	51.878	Active	Closed	Mus musculus	['2017-10-19']		A	F-O08967-F1-model_v3.cif	"[""GUANOSINE-5'-TRIPHOSPHATE""]"	['INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE', 'MAGNESIUM ION']	False	0	True	True
O08967	6bbq	251-265,383-395	77-206	24.786	100.0	100.0	0.926	54.034	Active	Closed	Mus musculus	['2017-10-19']		A	F-O08967-F1-model_v3.cif	"[""GUANOSINE-5'-TRIPHOSPHATE""]"	['INOSITOL-(1,3,4,5)-TETRAKISPHOSPHATE', 'MAGNESIUM ION']	False	0	True	True
P18654	2qr7	697-712	328-679	3.175	93.75	73.0113636363636	3.307	1.829	Autoinhibited	Closed	Mus musculus	['2007-07-27']		A	F-P18654-F1-model_v3.cif	['SELENOMETHIONINE']	['WATER', 'SODIUM ION']	False	0	True	True
P18654	2qr8	697-712	328-679	3.4	100.0	74.4318181818182	3.539	2.184	Autoinhibited	Closed	Mus musculus	['2007-07-27']		A	F-P18654-F1-model_v3.cif	[]	['WATER', 'SODIUM ION']	False	0	False	True
P18654	4m8t	697-712	328-679	3.726	100.0	76.1363636363636	3.905	1.875	Autoinhibited	Closed	Mus musculus	['2013-08-13']		A	F-P18654-F1-model_v3.cif	[]	['SODIUM ION', '(2E)-2-cyano-3-[3-(1H-pyrazol-4-yl)phenyl]prop-2-enamide']	False	0	False	True
P18654	4mao	697-712	328-679	3.27	100.0	74.7159090909091	3.427	1.797	Autoinhibited	Closed	Mus musculus	['2013-08-16']		A	F-P18654-F1-model_v3.cif	[]	['(2Z)-2-(1H-1,2,4-triazol-1-yl)-3-[3-(3,4,5-trimethoxyphenyl)-1H-indazol-5-yl]prop-2-enenitrile', 'WATER', 'SODIUM ION']	False	0	False	True
P18654	5o1s	697-712	328-679	3.16	100.0	72.7272727272727	3.291	2.328	Autoinhibited	Closed	Mus musculus	['2017-05-19']		A	F-P18654-F1-model_v3.cif	[]	['Dimethyl fumarate', 'WATER', 'SODIUM ION']	False	0	False	True
P54763	1jpa	595-621	621-884	1.147	92.5925925925926	89.7727272727273	1.07	1.584	Autoinhibited	Closed	Mus musculus	['2001-08-01']		A	F-P54763-F1-model_v3.cif	[]	['PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER', 'WATER']	False	0	False	True
P97360	2lf7	426-435	335-416	2.411	100.0	100.0	2.06	3.7	Autoinhibited	Closed	Mus musculus	['2011-06-28']		A	F-P97360-F1-model_v3.cif	[]	[]	False	0	False	False
P97360	2lf8	426-435	335-416	5.708	100.0	100.0	1.691	2.65	Autoinhibited	Closed	Mus musculus	['2011-06-28']		A	F-P97360-F1-model_v3.cif	[]	[]	False	0	False	False
Q9D8T2	6n9n	279-469	1-273	8.014	95.2879581151833	66.3003663003663	10.619	10.729		Closed	Mus musculus	['2018-12-03']		A	F-Q9D8T2-F1-model_v3.cif	[]	[]	False	0	False	False
Q3UP24	6b5b	356-463,578-1020	95-298	17.981	95.2813067150635	100.0	2.096	63.698		Closed	Mus musculus	['2017-09-29']		B	F-Q3UP24-F1-model_v3.cif	[]	[]	True	2	False	False
Q91VS8	4gzu	728-745,755-1026	536-727	1.234	81.0344827586207	98.9583333333333	1.156	1.411		Closed	Mus musculus	['2012-09-06']		A	F-Q91VS8-F1-model_v3.cif	[]	['WATER']	False	0	False	True
Q5Y4Y6	5b5r	240-464	1-239	3.835	88.0	85.3556485355649	2.875	5.555	Autoinhibited	Closed	Mus musculus	['2016-05-14']		A	F-Q5Y4Y6-F1-model_v3.cif	['SELENOMETHIONINE']	['WATER']	False	0	True	True
Q9Z0R4	3jv3	1151-1203	1230-1416	9.812	100.0	100.0	1.323	22.071	Autoinhibited	Open	Mus musculus	['2009-09-15']		A	F-Q9Z0R4-F1-model_v3.cif	[]	['WATER']	False	0	False	True
Q3UH93	5v6t	1294-1403,1527-1698	1404-1526,1699-1925	3.317	62.0567375886525	97.4285714285714	2.872	1.986		Closed	Mus musculus	['2017-03-17']		A	F-Q3UH93-F1-model_v3.cif	[]	['WATER', 'SULFATE ION']	True	1	False	True
Q6PHZ2	6bab	283-292	14-272	2.182	100.0	100.0	2.224	0.94		Closed	Mus musculus	['2017-10-12']		A	F-Q6PHZ2-F1-model_v3.cif	[]	['N-[(2S)-2-(diethylamino)propyl]-2-(3-hydroxyazetidin-1-yl)-6-[5-(thiophen-2-yl)pyrazolo[1,5-a]pyrimidin-3-yl]pyridine-4-carboxamide', 'WATER', 'L(+)-TARTARIC ACID']	False	0	False	True
Q8R4B8	7lfh	741-990	216-532	13.46	100.0	98.4227129337539	8.273	45.842		Open	Mus musculus	['2021-01-17']		A	F-Q8R4B8-F1-model_v3.cif	[]	[]	False	0	False	False
